CL1,CD1,CM1,CL2,CD2,CM2,CL3,CD3,CM3,CL4,CD4,CM4
1.8507,1.9488,0.96651,1.0905,2.1933,1.2684,1.2177,2.5936,1.5249,2.0824,1.2433,1.0952
1.8501,1.9106,0.8448,1.1495,2.2199,1.2283,1.1978,2.5287,1.3942,2.0664,1.8669,1.3179
1.03,2.7011,1.1265,1.5746,1.8973,1.0197,1.7611,2.1635,1.0922,1.1003,2.4626,1.5038
0.40541,3.1993,1.3282,1.7049,1.6547,0.83158,1.8154,1.913,0.86798,0.97284,2.3681,1.4066
0.01933,3.4634,1.4305,1.0191,2.1445,0.95265,1.7933,1.8667,0.73309,1.3166,2.0633,1.2245
-0.31104,3.0058,1.2414,0.54863,2.6039,1.0882,0.84283,2.678,1.072,1.1036,1.9278,1.1178
-0.38473,2.5065,0.971,0.31544,2.6976,1.0734,0.35237,3.27,1.301,0.68556,1.6585,0.90546
-0.26145,1.8867,0.66124,0.0541,2.774,1.0608,-0.05047,3.6323,1.406,0.39359,1.3234,0.64835
-0.33797,1.8401,0.55869,-0.20959,2.8495,1.0637,-0.35026,3.6851,1.3784,0.2079,1.3816,0.59531
-0.57832,2.4051,0.6843,-0.4358,2.8353,1.0358,-0.6508,3.4901,1.2847,0.06253,1.9484,0.74485
-0.67574,3.088,0.7915,-0.58661,2.6747,0.95237,-0.84141,3.4291,1.231,-0.18645,2.5514,0.96746
-0.76639,3.1897,0.79466,-0.74907,2.6071,0.92242,-1.0803,3.0616,1.1206,-0.54643,3.0954,1.181
-0.4661,3.1764,0.58487,-0.9081,2.4376,0.87547,-1.244,2.8686,1.0574,-0.8794,3.3234,1.2728
-0.10284,2.9569,0.31049,-1.0589,2.3535,0.83843,-1.3241,2.7303,0.98512,-1.0253,2.9415,1.159
0.16728,2.7638,0.05257,-0.99522,2.3926,0.74813,-1.1299,3.0344,0.86268,-1.2289,2.8013,1.1347
0.22855,2.5017,-0.0971,-0.6854,2.4067,0.56707,-0.72916,3.0067,0.61672,-1.428,2.5648,1.095
0.29509,2.0561,-0.19392,-0.31288,2.395,0.3439,-0.31452,3.0421,0.35791,-1.2329,2.6503,0.93637
0.75438,1.9317,-0.41224,0.04831,2.367,0.10375,0.10008,2.9336,0.04343,-0.81431,2.5695,0.68777
-0.2951,2.0561,0.1939,1.2329,2.6503,-0.9364,0.3145,3.0421,-0.3579,0.3129,2.395,-0.3439
-0.2285,2.5017,0.0971,1.428,2.5648,-1.095,0.7292,3.0067,-0.6167,0.6854,2.4067,-0.5671
-0.1673,2.7638,-0.0526,1.2289,2.8013,-1.1347,1.1299,3.0344,-0.8627,0.9952,2.3926,-0.7481
0.1028,2.9569,-0.3105,1.0252,2.9415,-1.1589,1.3241,2.7303,-0.9851,1.0589,2.3535,-0.8384
0.4661,3.1764,-0.5849,0.8794,3.3234,-1.2728,1.244,2.8686,-1.0574,0.9081,2.4376,-0.8755
0.7664,3.1897,-0.7947,0.5464,3.0954,-1.181,1.0803,3.0616,-1.1206,0.7491,2.6071,-0.9224
0.6757,3.088,-0.7915,0.1865,2.5514,-0.9675,0.8414,3.4291,-1.231,0.5866,2.6747,-0.9524
0.5783,2.4051,-0.6843,-0.0625,1.9484,-0.7449,0.6508,3.4901,-1.2847,0.4358,2.8353,-1.0358
0.338,1.8401,-0.5587,-0.2079,1.3816,-0.5953,0.3503,3.6851,-1.3784,0.2096,2.8495,-1.0637
0.2615,1.8867,-0.6612,-0.3936,1.3234,-0.6483,0.0505,3.6323,-1.406,-0.0541,2.774,-1.0608
0.3847,2.5065,-0.971,-0.6856,1.6585,-0.9055,-0.3524,3.27,-1.301,-0.3154,2.6976,-1.0734
0.311,3.0058,-1.2414,-1.1036,1.9278,-1.1178,-0.8428,2.678,-1.072,-0.5486,2.6038,-1.0882
-0.0193,3.4634,-1.4305,-1.3166,2.0633,-1.2245,-1.7933,1.8667,-0.7331,-1.0191,2.1445,-0.9526
-0.4054,3.1993,-1.3282,-0.9728,2.3681,-1.4066,-1.8154,1.913,-0.868,-1.7049,1.6547,-0.8316
-1.03,2.7011,-1.1265,-1.1002,2.4626,-1.5038,-1.7611,2.1635,-1.0922,-1.5745,1.8973,-1.0197
-1.85,1.9106,-0.8448,-2.0664,1.8669,-1.3179,-1.1978,2.5287,-1.3942,-1.1495,2.2199,-1.2283
-1.8506,1.9488,-0.9665,-2.0823,1.2433,-1.0952,-1.2176,2.5936,-1.5249,-1.0905,2.1933,-1.2684
-1.7312,2.1036,-1.1365,-1.6476,1.1006,-0.9519,-1.264,2.6072,-1.5934,-1.0894,2.1709,-1.2885
-1.3317,2.4419,-1.3987,-1.6414,1.4158,-1.1224,-1.2368,2.6248,-1.6237,-1.0864,2.1322,-1.2756
-1.2091,2.49,-1.5024,-1.0232,1.9831,-1.1685,-1.1627,2.5604,-1.5729,-1.0678,2.0749,-1.2283
-1.2231,2.4435,-1.5238,-0.5977,2.1277,-1.0088,-1.0687,2.5167,-1.4815,-1.0641,2.1316,-1.2066
-1.2184,2.347,-1.4853,-0.4387,2.082,-0.7968,-0.9003,2.4317,-1.2967,-0.9225,2.1364,-1.0941
-1.1984,2.3394,-1.4592,-0.1227,1.9763,-0.4987,-0.6556,2.3712,-1.0869,-0.6416,2.0089,-0.8679
-1.0809,2.2233,-1.31,0.1312,1.9919,-0.2871,-0.5084,2.2834,-0.8929,-0.3303,1.8794,-0.617
-0.9114,2.1488,-1.127,0.2805,1.8679,-0.0338,-0.5342,1.8875,-0.6053,-0.0433,1.8551,-0.3899
-0.6193,2.0334,-0.8249,0.4096,1.5672,0.1891,-0.2934,1.4914,-0.2876,0.3201,1.9003,-0.1579
-0.159,1.9517,-0.4523,0.6604,1.3753,0.3113,0.2938,1.4306,-0.0164,0.6898,1.7856,0.1225
0.384,2.0524,-0.1032,0.9413,1.6749,0.3814,0.9584,1.7762,0.2431,0.623,1.8855,0.1174
0.7962,1.9501,0.2013,0.8229,2.1695,0.287,1.1138,2.221,0.2392,0.3234,2.1911,-0.0349
0.4571,2.0367,0.0205,0.4033,2.5839,0.13,0.7565,2.8002,0.0259,0.1976,2.4582,-0.0664
0.2202,2.3427,-0.0879,-0.0053,2.9884,0.0244,0.2143,3.1688,-0.2001,0.1112,2.6952,-0.0636
0.0578,2.5316,-0.1186,-0.2193,2.7848,-0.0162,-0.0234,3.2781,-0.2454,0.0093,2.7069,-0.0544
-0.0348,2.7089,-0.1148,-0.3237,2.8272,0.0146,-0.1899,3.2448,-0.2402,-0.0754,2.8446,-0.0379
-0.1097,2.879,-0.0984,-0.3946,2.8049,0.0494,-0.3847,2.9847,-0.2347,-0.1484,2.9512,-0.0107
-0.1912,2.898,-0.0735,-0.4642,2.8463,0.0859,-0.5067,2.5043,-0.2073,-0.2217,3.1451,0.0225
-0.2626,2.9711,-0.0425,-0.5409,2.81,0.1125,-0.4449,2.1524,-0.143,-0.3151,3.2374,0.0505
